name,stat,syst
treatment,ADD,ADD
type,UNCORR,CORR
1,0.0097,0.0641
2,0.0119,0.09060000000000001
3,0.0152,0.1345
4,0.022,0.20579999999999998
5,0.0696,0.3483
6,0.0101,0.025500000000000002
7,0.0095,0.0401
8,0.0099,0.0507
9,0.0113,0.07440000000000001
10,0.0137,0.0964
11,0.0181,0.13260000000000002
12,0.0445,0.19749999999999998
13,0.0292,0.0701
14,0.0094,0.029999999999999995
15,0.0093,0.03509999999999999
16,0.009,0.0581
17,0.0092,0.07899999999999999
18,0.0116,0.09760000000000002
19,0.0139,0.1134
20,0.0259,0.16720000000000002
21,0.0286,0.0388
22,0.0088,0.0276
23,0.0084,0.04
24,0.0076,0.050199999999999995
25,0.0085,0.061700000000000005
26,0.0102,0.066
27,0.0118,0.0847
28,0.0241,0.1512
29,0.0166,0.0346
30,0.0088,0.035
31,0.0074,0.022199999999999998
32,0.008,0.0284
33,0.0082,0.046799999999999994
34,0.0102,0.054900000000000004
35,0.0119,0.07369999999999999
36,0.0104,0.011000000000000001
37,0.0081,0.0165
38,0.0071,0.0202
39,0.0078,0.023200000000000002
40,0.0086,0.029300000000000003
41,0.0097,0.0395
42,0.0158,0.0752
43,0.0159,0.0308
44,0.0078,0.011099999999999999
45,0.0073,0.0137
46,0.0073,0.0119
47,0.0077,0.0162
48,0.0094,0.009899999999999999
49,0.0115,0.035500000000000004
50,0.0064,0.0223
51,0.0048,0.0202
52,0.0046,0.0179
53,0.0046,0.0188
54,0.0057,0.0249
55,0.0058,0.0228
56,0.0085,0.0208
57,0.0043,0.0236
58,0.0039,0.0208
59,0.0037,0.023399999999999997
60,0.0043,0.024099999999999996
61,0.0043,0.0196
62,0.0069,0.036000000000000004
63,0.0039,0.0167
64,0.0029,0.0172
65,0.0027,0.0212
66,0.0031,0.0172
67,0.0032,0.015999999999999997
68,0.0055,0.0152
69,0.0035,0.0126
70,0.0022,0.0098
71,0.0018,0.0088
72,0.0021,0.0078
73,0.0024,0.0083
74,0.0033,0.0127
75,0.0029,0.0057
76,0.0014,0.0053999999999999986
77,0.0011,0.004700000000000001
78,0.0011,0.0038
