name,stat,syst
treatment,ADD,ADD
type,UNCORR,CORR
1,0.0146,0.0103
2,0.0157,0.0157
3,0.0176,0.0081
4,0.0212,0.0391
5,0.0621,0.058
6,0.0346,0.0339
7,0.0211,0.040400000000000005
8,0.0176,0.0184
9,0.016,0.0264
10,0.0185,0.02
11,0.0197,0.0185
12,0.0429,0.1209
13,0.0337,0.0349
14,0.0229,0.0564
15,0.0173,0.027800000000000002
16,0.0142,0.0411
17,0.0164,0.0293
18,0.0164,0.0395
19,0.0266,0.0738
20,0.0321,0.036699999999999997
21,0.0213,0.0395
22,0.0145,0.0254
23,0.0135,0.027700000000000002
24,0.0148,0.0366
25,0.0143,0.024700000000000003
26,0.0255,0.054
27,0.0857,0.0958
28,0.0314,0.0292
29,0.017,0.017300000000000003
30,0.0156,0.014
31,0.0129,0.0247
32,0.0145,0.0227
33,0.0139,0.0273
34,0.0467,0.0814
35,0.0239,0.016900000000000002
36,0.0156,0.0179
37,0.0136,0.0368
38,0.0137,0.0155
39,0.0131,0.022300000000000004
40,0.0177,0.0472
41,0.0829,0.1881
42,0.0261,0.031599999999999996
43,0.0183,0.0208
44,0.0151,0.0166
45,0.0132,0.0236
46,0.0141,0.014900000000000002
47,0.0142,0.03830000000000001
48,0.0294,0.031
49,0.0154,0.018099999999999998
50,0.0112,0.0145
51,0.0087,0.0059
52,0.01,0.009500000000000001
53,0.0082,0.0069
54,0.0446,0.1115
55,0.0169,0.0333
56,0.0113,0.0228
57,0.0086,0.022900000000000004
58,0.0086,0.017
59,0.0075,0.009300000000000001
60,0.0093,0.0229
61,0.0192,0.0194
62,0.0105,0.0162
63,0.0077,0.0103
64,0.0068,0.012599999999999998
65,0.0065,0.0118
66,0.0085,0.0168
67,0.0177,0.026799999999999997
68,0.0091,0.0163
69,0.0061,0.011899999999999999
70,0.0055,0.0082
71,0.006,0.0063999999999999994
72,0.0063,0.0154
73,0.007,0.006999999999999999
74,0.004,0.009000000000000001
75,0.0042,0.0066
